NR_074790.1	Nitrosococcus halophilus strain Nc 4 16S ribosomal RNA, partial sequence	133539	Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Nitrosococcus,Nitrosococcus halophilus
NR_074788.1	Caldicellulosiruptor bescii strain DSM 6725 16S ribosomal RNA, partial sequence	31899	Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacterales Family III. Incertae Sedis,Caldicellulosiruptor,Caldicellulosiruptor bescii
NR_074783.1	Marinobacter hydrocarbonoclasticus strain VT8 16S ribosomal RNA, partial sequence	2743	Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,Marinobacter hydrocarbonoclasticus
NR_074782.1	Halomonas elongata strain 1H9 16S ribosomal RNA, partial sequence	2746	Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas elongata
NR_074775.1	Alkalilimnicola ehrlichii strain MLHE-1 16S ribosomal RNA, partial sequence	351052	Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Alkalilimnicola,Alkalilimnicola ehrlichii
NR_074772.1	Caldicellulosiruptor lactoaceticus strain 6A 16S ribosomal RNA, partial sequence	52766	Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacterales Family III. Incertae Sedis,Caldicellulosiruptor,Caldicellulosiruptor lactoaceticus
NR_074769.1	Caldicellulosiruptor kronotskyensis strain 2002 16S ribosomal RNA, partial sequence	413889	Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacterales Family III. Incertae Sedis,Caldicellulosiruptor,Caldicellulosiruptor kronotskyensis
NR_074768.1	Caldicellulosiruptor kristjanssonii strain I77R1B 16S ribosomal RNA, partial sequence	52765	Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacterales Family III. Incertae Sedis,Caldicellulosiruptor,Caldicellulosiruptor kristjanssonii
NR_074767.1	Caldicellulosiruptor hydrothermalis strain 108 16S ribosomal RNA, partial sequence	413888	Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacterales Family III. Incertae Sedis,Caldicellulosiruptor,Caldicellulosiruptor hydrothermalis
NR_074766.1	Caldicellulosiruptor obsidiansis strain OB47 16S ribosomal RNA, partial sequence	717609	Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacterales Family III. Incertae Sedis,Caldicellulosiruptor,Caldicellulosiruptor obsidiansis
NR_074765.1	Marinobacter adhaerens strain HP15 16S ribosomal RNA, partial sequence	1033846	Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,Marinobacter adhaerens
NR_074760.1	Rhodoferax ferrireducens strain T118 16S ribosomal RNA, partial sequence	192843	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax,Rhodoferax ferrireducens
NR_074758.1	Sulfobacillus acidophilus strain DSM 10332 16S ribosomal RNA, partial sequence	53633	Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XVII. Incertae Sedis,Sulfobacillus,Sulfobacillus acidophilus
NR_074757.1	Treponema caldarium strain DSM 7334 16S ribosomal RNA, partial sequence	215591	Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,Treponema caldarium
NR_074755.1	Treponema succinifaciens strain DSM 2489 16S ribosomal RNA, partial sequence	167	Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,Treponema succinifaciens
NR_074742.1	Treponema brennaborense strain DD5/3 16S ribosomal RNA, partial sequence	81028	Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,Treponema brennaborense
NR_074741.1	Sediminispirochaeta smaragdinae strain DSM 11293 16S ribosomal RNA, partial sequence	55206	Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Sediminispirochaeta,Sediminispirochaeta smaragdinae
NR_074738.1	Shewanella piezotolerans strain WP3 16S ribosomal RNA, partial sequence	404011	Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella piezotolerans
NR_074736.1	Nitrosospira multiformis strain ATCC 25196 16S ribosomal RNA, partial sequence	1231	Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosospira,Nitrosospira multiformis
NR_074734.1	Alcanivorax dieselolei strain B5 16S ribosomal RNA, partial sequence	285091	Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax dieselolei
NR_074733.1	Kyrpidia tusciae strain DSM 2912 16S ribosomal RNA, partial sequence	33943	Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Kyrpidia,Kyrpidia tusciae
NR_074732.1	Mobiluncus curtisii strain V125 16S ribosomal RNA, partial sequence	2051	Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Mobiluncus,Mobiluncus curtisii
NR_074731.1	Sideroxydans lithotrophicus strain ES-1 16S ribosomal RNA, partial sequence	63745	Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Gallionellaceae,Sideroxydans,Sideroxydans lithotrophicus
NR_074728.1	Rhodothermus marinus strain DSM 4252 16S ribosomal RNA, partial sequence	29549	Bacteria,Bacteroidetes,,Bacteroidetes Order II. Incertae sedis,Rhodothermaceae,Rhodothermus,Rhodothermus marinus
NR_074723.1	Thermacetogenium phaeum strain DSM 12270 16S ribosomal RNA, partial sequence	85874	Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermacetogenium,Thermacetogenium phaeum
NR_074720.1	Thiomicrospira cyclica strain ALM1 16S ribosomal RNA, partial sequence	147268	Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Thiomicrospira,Thiomicrospira cyclica
NR_074719.1	Marinomonas posidonica strain IVIA-Po-181 16S ribosomal RNA, partial sequence	936476	Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinomonas,Marinomonas posidonica
NR_074715.1	Kangiella koreensis strain DSM 16069 16S ribosomal RNA, partial sequence	261964	Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,Kangiella,Kangiella koreensis
NR_074712.1	Kosmotoga olearia strain TBF 19.5.1 16S ribosomal RNA, partial sequence	651457	Bacteria,Thermotogae,Thermotogae,Kosmotogales,Kosmotogaceae,Kosmotoga,Kosmotoga olearia
NR_074705.1	Verminephrobacter eiseniae strain EF01-2 16S ribosomal RNA, partial sequence	364317	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Verminephrobacter,Verminephrobacter eiseniae
NR_074704.1	Cupriavidus metallidurans strain CH34 16S ribosomal RNA, partial sequence	119219	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus metallidurans
NR_074701.1	Caldanaerobacter subterraneus subsp. tengcongensis strain MB4 16S ribosomal RNA, partial sequence	119072	Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Caldanaerobacter,Caldanaerobacter subterraneus
NR_074099.1	Solitalea canadensis strain DSM 3403 16S ribosomal RNA, partial sequence	995	Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Solitalea,Solitalea canadensis
NR_074098.1	Melissococcus plutonius strain ATCC 35311 16S ribosomal RNA, partial sequence	33970	Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Melissococcus,Melissococcus plutonius
NR_074097.1	Fervidobacterium pennivorans strain DSM 9078 16S ribosomal RNA, partial sequence	93466	Bacteria,Thermotogae,Thermotogae,Thermotogales,Fervidobacteriaceae,Fervidobacterium,Fervidobacterium pennivorans
NR_074096.1	Pelodictyon luteolum strain DSM 273 16S ribosomal RNA, partial sequence	1100	Bacteria,Chlorobi,Chlorobia,Chlorobiales,Chlorobiaceae,Pelodictyon,Pelodictyon luteolum
NR_074095.1	Saccharopolyspora erythraea strain NRRL 2338 16S ribosomal RNA, partial sequence	1836	Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharopolyspora,Saccharopolyspora erythraea
NR_074093.1	Fervidobacterium nodosum strain Rt17-B1 16S ribosomal RNA, partial sequence	2424	Bacteria,Thermotogae,Thermotogae,Thermotogales,Fervidobacteriaceae,Fervidobacterium,Fervidobacterium nodosum
NR_074092.1	Hyphomonas neptunium strain ATCC 15444 16S ribosomal RNA, partial sequence	81032	Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Hyphomonas,Hyphomonas neptunium
NR_074698.1	Ignavibacterium album strain JCM 16511 16S ribosomal RNA, partial sequence	591197	Bacteria,Ignavibacteriae,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,Ignavibacterium,Ignavibacterium album
NR_074697.1	Marinomonas mediterranea strain MMB-1 16S ribosomal RNA, partial sequence	119864	Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinomonas,Marinomonas mediterranea
NR_074696.1	Mahella australiensis strain 50-1 BON 16S ribosomal RNA, partial sequence	252966	Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacterales Family IV. Incertae Sedis,Mahella,Mahella australiensis
NR_074693.1	Methylotenera versatilis strain 301 16S ribosomal RNA, partial sequence	1055487	Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Methylotenera,Methylotenera versatilis
NR_074692.1	Thioalkalivibrio sulfidiphilus strain HL-EbGR7 16S ribosomal RNA, partial sequence	1033854	Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Thioalkalivibrio,Thioalkalivibrio sulfidiphilus
NR_074689.1	Polynucleobacter asymbioticus strain QLW-P1DMWA-1 16S ribosomal RNA, partial sequence	576611	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,Polynucleobacter asymbioticus
NR_074687.1	Burkholderia ambifaria strain AMMD 16S ribosomal RNA, partial sequence	152480	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia ambifaria
NR_074685.1	Pelotomaculum thermopropionicum strain SI 16S ribosomal RNA, partial sequence	110500	Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Pelotomaculum,Pelotomaculum thermopropionicum
NR_074684.1	Zobellia galactanivorans strain DsiJ 16S ribosomal RNA, partial sequence	63186	Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Zobellia,Zobellia galactanivorans
NR_074681.1	Thermoanaerobacter mathranii subsp. mathranii strain A3 16S ribosomal RNA, partial sequence	57481	Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermoanaerobacter,Thermoanaerobacter mathranii
NR_074680.1	Thermobispora bispora strain DSM 43833 16S ribosomal RNA, partial sequence	2006	Bacteria,Actinobacteria,Actinobacteria,,,Thermobispora,Thermobispora bispora
NR_074678.1	Alicyclobacillus acidocaldarius subsp. acidocaldarius strain DSM 446 16S ribosomal RNA, partial sequence	1388	Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Alicyclobacillus,Alicyclobacillus acidocaldarius
NR_074672.1	Acetohalobium arabaticum strain DSM 5501 16S ribosomal RNA, partial sequence	28187	Bacteria,Firmicutes,Clostridia,Halanaerobiales,Halobacteroidaceae,Acetohalobium,Acetohalobium arabaticum
NR_074670.1	Planctopirus limnophila strain DSM 3776 16S ribosomal RNA, partial sequence	120	Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctopirus,Planctopirus limnophila
NR_074668.1	Paraburkholderia phymatum strain STM815 16S ribosomal RNA, partial sequence	148447	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia phymatum
NR_074666.1	Francisella tularensis subsp. mediasiatica strain FSC147 16S ribosomal RNA, partial sequence	135248	Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis
NR_074665.1	Francisella tularensis subsp. novicida strain U112 16S ribosomal RNA, partial sequence	264	Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis
NR_074664.1	Mycoplasma capricolum subsp. capricolum strain California kid 16S ribosomal RNA, partial sequence	40479	Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma capricolum
NR_074663.1	Corynebacterium glutamicum strain ATCC 13032 16S ribosomal RNA, partial sequence	1718	Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium glutamicum
NR_074658.1	Gallionella capsiferriformans strain ES-2 16S ribosomal RNA, partial sequence	370405	Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Gallionellaceae,Gallionella,Gallionella capsiferriformans
NR_074656.1	Zunongwangia profunda strain SMA-87 16S ribosomal RNA, partial sequence	398743	Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Zunongwangia,Zunongwangia profunda
NR_074653.1	Coprothermobacter proteolyticus strain DSM 5265 16S ribosomal RNA, partial sequence	35786	Bacteria,Coprothermobacterota,Coprothermobacteria,Coprothermobacterales,Coprothermobacteraceae,Coprothermobacter,Coprothermobacter proteolyticus
NR_074652.1	Lachnoclostridium phytofermentans strain ISDg 16S ribosomal RNA, partial sequence	66219	Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium phytofermentans
NR_074651.1	Polaromonas naphthalenivorans strain CJ2 16S ribosomal RNA, partial sequence	216465	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,Polaromonas naphthalenivorans
NR_074649.1	Methylomicrobium alcaliphilum strain 20Z 16S ribosomal RNA, partial sequence	271065	Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,Methylomicrobium alcaliphilum
NR_074648.1	Hoyosella subflava strain DQS3-9A1 16S ribosomal RNA, partial sequence	639313	Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Hoyosella,Hoyosella subflava
NR_074647.1	Sphaerochaeta coccoides strain DSM 17374 16S ribosomal RNA, partial sequence	273376	Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Sphaerochaeta,Sphaerochaeta coccoides
NR_074645.1	Filifactor alocis strain ATCC 35896 16S ribosomal RNA, partial sequence	143361	Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Filifactor,Filifactor alocis
NR_074643.1	Ramlibacter tataouinensis strain TTB310 16S ribosomal RNA, partial sequence	94132	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter,Ramlibacter tataouinensis
NR_074636.1	Croceibacter atlanticus strain HTCC2559 16S ribosomal RNA, partial sequence	313588	Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Croceibacter,Croceibacter atlanticus
NR_074635.1	Nocardiopsis dassonvillei strain DSM 43111 16S ribosomal RNA, partial sequence	2014	Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Nocardiopsis,Nocardiopsis dassonvillei
NR_074634.1	[Eubacterium] rectale strain ATCC 33656 16S ribosomal RNA, partial sequence	39491	Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,[Eubacterium] rectale
NR_074633.1	Alkaliphilus metalliredigens strain QYMF 16S ribosomal RNA, partial sequence	208226	Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Alkaliphilus,Alkaliphilus metalliredigens
NR_074629.1	Ruminiclostridium thermocellum strain ATCC 27405 16S ribosomal RNA, partial sequence	1515	Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium,Ruminiclostridium thermocellum
NR_074628.1	Glaciecola nitratireducens strain FR1064 16S ribosomal RNA, partial sequence	300231	Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,Glaciecola nitratireducens
NR_074624.1	Aminobacterium colombiense strain DSM 12261 16S ribosomal RNA, partial sequence	81468	Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Aminobacterium,Aminobacterium colombiense
NR_074619.1	Marinobacter hydrocarbonoclasticus strain ATCC 49840 16S ribosomal RNA, partial sequence	2743	Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,Marinobacter hydrocarbonoclasticus
NR_074617.1	Verrucosispora maris strain AB-18-032 16S ribosomal RNA, partial sequence	1003110	Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Verrucosispora,Verrucosispora maris
NR_074616.1	Bacteroides salanitronis strain DSM 18170 16S ribosomal RNA, partial sequence	376805	Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salanitronis
NR_074614.1	Thermomonospora curvata strain DSM 43183 16S ribosomal RNA, partial sequence	2020	Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Thermomonospora,Thermomonospora curvata
NR_074613.1	[Eubacterium] eligens strain ATCC 27750 16S ribosomal RNA, partial sequence	39485	Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,[Eubacterium] eligens
NR_074611.1	Mycoplasma genitalium strain G-37 16S ribosomal RNA, partial sequence	2097	Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma genitalium
NR_074608.1	Glutamicibacter arilaitensis strain Re117 16S ribosomal RNA, partial sequence	256701	Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Glutamicibacter,Glutamicibacter arilaitensis
NR_074606.1	Thermovirga lienii strain DSM 17291 16S ribosomal RNA, partial sequence	336261	Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Thermovirga,Thermovirga lienii
NR_074605.1	Desulfotomaculum ruminis strain DSM 2154 16S ribosomal RNA, partial sequence	1564	Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfotomaculum,Desulfotomaculum ruminis
NR_074604.1	Oceanithermus profundus strain DSM 14977 16S ribosomal RNA, partial sequence	187137	Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Oceanithermus,Oceanithermus profundus
NR_074603.1	Mycoplasma hominis strain ATCC 23114 16S ribosomal RNA, complete sequence	2098	Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma hominis
NR_074602.1	Arcanobacterium haemolyticum strain DSM 20595 16S ribosomal RNA, partial sequence	28264	Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Arcanobacterium,Arcanobacterium haemolyticum
NR_074601.1	Robiginitalea biformata strain HTCC2501 16S ribosomal RNA, partial sequence	252307	Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Robiginitalea,Robiginitalea biformata
NR_074600.1	Clavibacter michiganensis subsp. sepedonicus strain ATCC 33113 16S ribosomal RNA, partial sequence	31964	Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Clavibacter,Clavibacter sepedonicus
NR_074597.1	Pseudomonas syringae strain DC3000 16S ribosomal RNA, partial sequence	317	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae
NR_074595.1	Niastella koreensis strain GR20-10 16S ribosomal RNA, partial sequence	354356	Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Niastella,Niastella koreensis
NR_074592.1	Beutenbergia cavernae strain DSM 12333 16S ribosomal RNA, partial sequence	84757	Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Beutenbergiaceae,Beutenbergia,Beutenbergia cavernae
NR_074588.1	Porphyromonas asaccharolytica strain DSM 20707 16S ribosomal RNA, partial sequence	28123	Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas asaccharolytica
NR_074587.1	Marinithermus hydrothermalis strain DSM 14884 16S ribosomal RNA, partial sequence	186192	Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Marinithermus,Marinithermus hydrothermalis
NR_074586.1	Pseudopedobacter saltans strain DSM 12145 16S ribosomal RNA, partial sequence	151895	Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pseudopedobacter,Pseudopedobacter saltans
NR_074584.1	Allochromatium vinosum strain DSM 180 16S ribosomal RNA, partial sequence	1049	Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Allochromatium,Allochromatium vinosum
NR_074582.1	Treponema denticola strain ATCC 35405 16S ribosomal RNA, partial sequence	158	Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,Treponema denticola
NR_074579.1	Desulfotomaculum nigrificans strain CO-1-SRB 16S ribosomal RNA, partial sequence	1565	Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfotomaculum,Desulfotomaculum nigrificans
NR_074577.1	Paludibacter propionicigenes strain WB4 16S ribosomal RNA, partial sequence	185300	Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,Paludibacter propionicigenes
NR_074576.1	Actinoplanes missouriensis strain 431 16S ribosomal RNA, partial sequence	1866	Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes,Actinoplanes missouriensis
NR_074575.1	Anaerococcus prevotii strain DSM 20548 16S ribosomal RNA, partial sequence	33034	Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Anaerococcus,Anaerococcus prevotii
NR_074572.1	Mycobacterium vanbaalenii strain PYR-1 16S ribosomal RNA, partial sequence	110539	Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium vanbaalenii
NR_074568.1	Rothia dentocariosa strain ATCC 17931 16S ribosomal RNA, partial sequence	2047	Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,Rothia dentocariosa
NR_074566.1	Chitinophaga pinensis strain DSM 2588 16S ribosomal RNA, partial sequence	79329	Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Chitinophaga,Chitinophaga pinensis
NR_074562.1	Muricauda ruestringensis strain DSM 13258 16S ribosomal RNA, partial sequence	111501	Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Muricauda,Muricauda ruestringensis
NR_074558.1	Streptosporangium roseum strain DSM 43021 16S ribosomal RNA, partial sequence	2001	Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Streptosporangium,Streptosporangium roseum
NR_074552.1	Rubrobacter xylanophilus strain DSM 9941 16S ribosomal RNA, partial sequence	49319	Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,Rubrobacter xylanophilus
NR_074549.1	Gottschalkia acidurici strain 9a 16S ribosomal RNA, partial sequence	1556	Bacteria,Firmicutes,Tissierellia,Tissierellales,Gottschalkiaceae,Gottschalkia,Gottschalkia acidurici
NR_074548.1	Acetobacterium woodii strain DSM 1030 16S ribosomal RNA, partial sequence	33952	Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Acetobacterium,Acetobacterium woodii
NR_074547.1	Fluviicola taffensis strain DSM 16823 16S ribosomal RNA, partial sequence	191579	Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Crocinitomicaceae,Fluviicola,Fluviicola taffensis
NR_074546.1	Bacteroides helcogenes strain P 36-108 16S ribosomal RNA, partial sequence	290053	Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides helcogenes
NR_074544.1	Xylanimonas cellulosilytica strain DSM 15894 16S ribosomal RNA, partial sequence	186189	Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Promicromonosporaceae,Xylanimonas,Xylanimonas cellulosilytica
NR_074542.1	Kineococcus radiotolerans strain SRS30216 16S ribosomal RNA, partial sequence	131568	Bacteria,Actinobacteria,Actinobacteria,Kineosporiales,Kineosporiaceae,Kineococcus,Kineococcus radiotolerans
NR_074540.1	Bacillus cereus strain ATCC 14579 16S ribosomal RNA (rrnA), partial sequence	1396	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus
NR_074538.1	Cyclobacterium marinum strain DSM 745 16S ribosomal RNA, partial sequence	104	Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae,Cyclobacterium,Cyclobacterium marinum
NR_074537.1	Tepidanaerobacter acetatoxydans strain Re1 16S ribosomal RNA, partial sequence	499229	Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Tepidanaerobacter,Tepidanaerobacter acetatoxydans
NR_074536.1	Cellulosilyticum lentocellum strain DSM 5427 16S ribosomal RNA, partial sequence	29360	Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Cellulosilyticum,Cellulosilyticum lentocellum
NR_074535.1	Odoribacter splanchnicus strain DSM 220712 16S ribosomal RNA, partial sequence	28118	Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,Odoribacter splanchnicus
NR_074534.1	Isosphaera pallida strain ATCC 43644 16S ribosomal RNA, partial sequence	128	Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Isosphaeraceae,Isosphaera,Isosphaera pallida
NR_074530.1	Geodermatophilus obscurus strain DSM 43160 16S ribosomal RNA, partial sequence	1861	Bacteria,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Geodermatophilus,Geodermatophilus obscurus
NR_074529.1	Gordonia bronchialis strain DSM 43247 16S ribosomal RNA, partial sequence	2054	Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia bronchialis
NR_074521.1	Pirellula staleyi strain DSM 6068 16S ribosomal RNA, partial sequence	125	Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Pirellula,Pirellula staleyi
NR_074520.1	Thermanaerovibrio acidaminovorans strain DSM 6589 16S ribosomal RNA, partial sequence	81462	Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Thermanaerovibrio,Thermanaerovibrio acidaminovorans
NR_074519.1	Pedobacter heparinus strain DSM 2366 16S ribosomal RNA, partial sequence	984	Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Pedobacter heparinus
NR_074518.1	Pseudarthrobacter chlorophenolicus strain A6 16S ribosomal RNA, partial sequence	85085	Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,Pseudarthrobacter chlorophenolicus
